CDSCode,Status,County,Level_,Pb_Prv_BIE,Lat,Long
19768696023816,Active,Los Angeles,Elementary,Public,33.908279,-118.376199
19768690119016,Active,Los Angeles,Elementary-High Combination,Public,33.908159,-118.376167
19768690119636,Active,Los Angeles,Elementary-High Combination,Public,33.908407,-118.37635
19768690128728,Active,Los Angeles,Elementary,Public,33.908408,-118.376083
19768696023808,Active,Los Angeles,Elementary,Public,33.922632,-118.371115
19768696023832,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.90828,-118.37627
19768696023824,Active,Los Angeles,Elementary,Public,33.910364,-118.372756
19647330127936,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.983954,-118.223502
19647336019954,Active,Los Angeles,Elementary,Public,34.164432,-118.544704
19647336058077,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.116477,-118.241444
19647336019111,Active,Los Angeles,Elementary,Public,34.160522,-118.587346
19647336017016,Active,Los Angeles,Elementary,Public,34.279929,-118.390395
19647336019525,Active,Los Angeles,Elementary,Public,34.092812,-118.60484
19647336058226,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.0224,-118.415262
19647336089700,Active,Los Angeles,Elementary,Public,33.989165,-118.190907
19647336061527,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.9397,-118.244982
19647336019145,Active,Los Angeles,Elementary,Public,33.972425,-118.316546
19647336066286,Active,Los Angeles,Elementary,Public,34.046187,-118.356432
19647336019673,Active,Los Angeles,Elementary,Public,34.304829,-118.505825
19647336058150,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.163516,-118.428489
19647336058291,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.241019,-118.465946
19647336058333,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.168922,-118.451976
19647336019723,Active,Los Angeles,Elementary,Public,34.239828,-118.420747
19647336061543,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.251085,-118.551358
19647336019186,Active,Los Angeles,Elementary,Public,34.149979,-118.455018
19647336019210,Active,Los Angeles,Elementary,Public,34.082078,-118.168905
19647336107064,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.045857,-118.316935
19647336058036,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.032027,-118.161556
19647336019806,Active,Los Angeles,Elementary,Public,34.028522,-118.339988
19647336058267,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.057417,-118.494753
19647336019483,Active,Los Angeles,Elementary,Public,34.021459,-118.295998
19647336017438,Active,Los Angeles,Elementary,Public,34.189829,-118.619992
19647336017412,Active,Los Angeles,Elementary,Public,34.253283,-118.421937
19647336019830,Active,Los Angeles,Elementary,Public,34.069508,-118.433723
19647336018964,Active,Los Angeles,Elementary,Public,34.120307,-118.464746
19647330115048,Active,Los Angeles,Elementary,Public,34.280015,-118.390462
19647336071435,Active,Los Angeles,Elementary,Public,34.293419,-118.54749
19647336018238,Active,Los Angeles,Elementary,Public,34.248286,-118.272395
19647336017024,Active,Los Angeles,Elementary,Public,34.231732,-118.39503
19647336017701,Active,Los Angeles,Elementary,Public,34.070627,-118.489052
19647336019343,Active,Los Angeles,Elementary,Public,34.248886,-118.370665
19647336062699,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.152597,-118.386601
19647336018287,Active,Los Angeles,Elementary,Public,34.161862,-118.529913
19647336019376,Active,Los Angeles,Elementary,Public,34.262539,-118.314325
19647336017768,Active,Los Angeles,Elementary,Public,34.148355,-118.493165
19647336017479,Active,Los Angeles,Elementary,Public,34.304866,-118.416833
19647336017644,Active,Los Angeles,Elementary,Public,34.314095,-118.424468
19647336017065,Active,Los Angeles,Elementary,Public,33.995857,-118.288428
19647336110969,Active,Los Angeles,Elementary,Public,34.054957,-118.271698
19647336017875,Active,Los Angeles,Elementary,Public,33.98577,-118.240482
19647336058309,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.951824,-118.198038
19647336019756,Active,Los Angeles,Elementary,Public,33.946178,-118.211117
19647336019574,Active,Los Angeles,Elementary,Public,33.943671,-118.18172
19647336107411,Active,Los Angeles,Elementary,Public,33.965196,-118.192976
19647336110274,Active,Los Angeles,Elementary,Public,33.980847,-118.188769
19647336015945,Active,Los Angeles,Elementary,Public,33.746316,-118.299879
19647336016950,Active,Los Angeles,Elementary,Public,33.788281,-118.313877
19647336110977,Active,Los Angeles,Elementary,Public,33.96735,-118.223705
19647336017032,Active,Los Angeles,Elementary,Public,33.730136,-118.286826
19647336016992,Active,Los Angeles,Elementary,Public,34.058785,-118.431571
19647336016497,Active,Los Angeles,Elementary,Public,33.929058,-118.315966
19647336018535,Active,Los Angeles,Elementary,Public,33.940181,-118.272494
19647336016224,Active,Los Angeles,Elementary,Public,33.737327,-118.293563
19647336057996,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.792186,-118.313202
19647336016752,Active,Los Angeles,Elementary,Public,33.882813,-118.305428
19647336017123,Active,Los Angeles,Elementary,Public,33.973797,-118.238801
19647336017750,Active,Los Angeles,Elementary,Public,33.957665,-118.306281
19647336058051,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.03596,-118.212053
19647336019541,Active,Los Angeles,Elementary,Public,33.857751,-118.267157
19647336016133,Active,Los Angeles,Elementary,Public,34.0441,-118.462834
19647336019244,Active,Los Angeles,Elementary,Public,33.977185,-118.284319
19647336058028,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.93207,-118.271466
19647336017859,Active,Los Angeles,Elementary,Public,33.961163,-118.221568
19647336018493,Active,Los Angeles,Elementary,Public,33.888743,-118.316464
19647336017834,Active,Los Angeles,Elementary,Public,33.724739,-118.300112
19647336018147,Active,Los Angeles,Elementary,Public,33.825404,-118.295839
19647336018188,Active,Los Angeles,Elementary,Public,33.977509,-118.249619
19647336019160,Active,Los Angeles,Elementary,Public,34.038507,-118.384125
19647336016430,Active,Los Angeles,Elementary,Public,33.895511,-118.31287
19647336019236,Active,Los Angeles,Elementary,Public,34.02663,-118.324179
19647336016786,Active,Los Angeles,Elementary,Public,33.821173,-118.271852
19647336017362,Active,Los Angeles,Elementary,Public,33.933845,-118.237665
19647336019202,Active,Los Angeles,Elementary,Public,33.990043,-118.431986
19647336016794,Active,Los Angeles,Elementary,Public,33.836112,-118.213816
19647336019251,Active,Los Angeles,Elementary,Public,33.984393,-118.281758
19647336018683,Active,Los Angeles,Elementary,Public,33.970008,-118.250942
19647336018675,Active,Los Angeles,Elementary,Public,33.753082,-118.303968
19647336017461,Active,Los Angeles,Elementary,Public,33.793154,-118.303526
19647336015952,Active,Los Angeles,Elementary,Public,33.746468,-118.288982
19647336018162,Active,Los Angeles,Elementary,Public,33.980347,-118.228351
19647336017982,Active,Los Angeles,Elementary,Public,33.957623,-118.421267
19647336018766,Active,Los Angeles,Elementary,Public,33.714147,-118.290168
19647336017719,Active,Los Angeles,Elementary,Public,33.962148,-118.404979
19647336018618,Active,Los Angeles,Elementary,Public,34.038077,-118.42068
19647336018345,Active,Los Angeles,Elementary,Public,33.946375,-118.257472
19647336019913,Active,Los Angeles,Elementary,Public,33.991357,-118.472228
19647336019905,Active,Los Angeles,Elementary,Public,33.993706,-118.307275
19647336016158,Active,Los Angeles,Elementary,Public,33.944145,-118.192776
19647336017404,Active,Los Angeles,Elementary,Public,33.785485,-118.272723
19647336018873,Active,Los Angeles,Elementary,Public,34.027728,-118.439035
19647336019616,Active,Los Angeles,Elementary,Public,33.814113,-118.281679
19647336018840,Active,Los Angeles,Elementary,Public,33.971678,-118.299186
19647336018402,Active,Los Angeles,Elementary,Public,34.044342,-118.447289
19647336019269,Active,Los Angeles,Elementary,Public,33.979573,-118.267965
19647336016364,Active,Los Angeles,Elementary,Public,33.832565,-118.27521
19647336017180,Active,Los Angeles,Elementary,Public,33.788726,-118.266148
19647336058101,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.271169,-118.406077
19647336019442,Active,Los Angeles,Elementary,Public,34.268172,-118.431878
19647336018444,Active,Los Angeles,Elementary,Public,34.275328,-118.445185
19647336058283,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.282353,-118.436604
19647336018592,Active,Los Angeles,Elementary,Public,34.289823,-118.456312
19647336061550,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.310963,-118.449259
19647336019012,Active,Los Angeles,Elementary,Public,34.279302,-118.448175
19647336019400,Active,Los Angeles,Elementary,Public,34.311793,-118.447137
19647336016851,Active,Los Angeles,Elementary,Public,34.300652,-118.466259
19647336017743,Active,Los Angeles,Elementary,Public,34.285361,-118.49254
19647336019566,Active,Los Angeles,Elementary,Public,34.269231,-118.492357
19647336017503,Active,Los Angeles,Elementary,Public,34.267355,-118.478153
19647336015879,Active,Los Angeles,Elementary,Public,34.214783,-118.3826
19647336017313,Active,Los Angeles,Elementary,Public,34.216264,-118.35876
19647336019517,Active,Los Angeles,Elementary,Public,34.159259,-118.360374
19647336016984,Active,Los Angeles,Elementary,Public,34.189367,-118.375715
19647336018626,Active,Los Angeles,Elementary,Public,34.178503,-118.368653
19647336019764,Active,Los Angeles,Elementary,Public,34.185658,-118.392946
19647336019152,Active,Los Angeles,Elementary,Public,34.252292,-118.432521
19647336016422,Active,Los Angeles,Elementary,Public,34.16581,-118.438981
19647336019418,Active,Los Angeles,Elementary,Public,34.183293,-118.46072
19647336015978,Active,Los Angeles,Elementary,Public,34.247348,-118.438911
19647336017867,Active,Los Angeles,Elementary,Public,34.240633,-118.446418
19647336016315,Active,Los Angeles,Elementary,Public,34.232913,-118.429194
19647336061519,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.196244,-118.416501
19647336017776,Active,Los Angeles,Elementary,Public,34.230644,-118.47092
19647336017537,Active,Los Angeles,Elementary,Public,34.200372,-118.439088
19647336016943,Active,Los Angeles,Elementary,Public,34.182131,-118.424717
19647336058325,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.202939,-118.569455
19647336057947,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.211462,-118.612004
19647336017693,Active,Los Angeles,Elementary,Public,34.215471,-118.635103
19647336016307,Active,Los Angeles,Elementary,Public,34.218428,-118.525236
19647336018857,Active,Los Angeles,Elementary,Public,34.203848,-118.538552
19647336017842,Active,Los Angeles,Elementary,Public,34.192853,-118.515389
19647336019855,Active,Los Angeles,Elementary,Public,34.191489,-118.637732
19647336015770,Active,Los Angeles,Elementary,Public,34.203244,-118.514093
19647336018295,Active,Los Angeles,Elementary,Public,34.223211,-118.607882
19647336019384,Active,Los Angeles,Elementary,Public,34.212781,-118.581969
19647336016257,Active,Los Angeles,Elementary,Public,34.23729,-118.541468
19647336016026,Active,Los Angeles,Elementary,Public,34.198399,-118.525286
19647336015960,Active,Los Angeles,Elementary,Public,34.195268,-118.477632
19647336017289,Active,Los Angeles,Elementary,Public,34.241048,-118.481689
19647336016547,Active,Los Angeles,Elementary,Public,34.207515,-118.47799
19647336016463,Active,Los Angeles,Elementary,Public,34.258155,-118.606933
19647336058200,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.223213,-118.52516
19647336019319,Active,Los Angeles,Elementary,Public,34.212953,-118.506579
19647336017255,Active,Los Angeles,Elementary,Public,34.198543,-118.504447
19647336018279,Active,Los Angeles,Elementary,Public,34.225508,-118.547346
19647336016265,Active,Los Angeles,Elementary,Public,34.181773,-118.565165
19647336016034,Active,Los Angeles,Elementary,Public,34.213824,-118.541496
19647336058069,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.240586,-118.506366
19647336019194,Active,Los Angeles,Elementary,Public,34.196083,-118.557113
19647336061485,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.259419,-118.512167
19647336020002,Active,Los Angeles,Elementary,Public,34.219362,-118.570024
19647336017495,Active,Los Angeles,Elementary,Public,34.19663,-118.591692
19647336094726,Active,Los Angeles,Elementary,Public,34.083325,-118.463021
19647336016638,Active,Los Angeles,Elementary,Public,34.066001,-118.255964
19647336017396,Active,Los Angeles,Elementary,Public,34.068348,-118.212317
19647336019228,Active,Los Angeles,Elementary,Public,34.095872,-118.159016
19647336016513,Active,Los Angeles,Elementary,Public,34.088986,-118.258194
19647336017685,Active,Los Angeles,Elementary,Public,34.108633,-118.266837
19647336015895,Active,Los Angeles,Elementary,Public,34.115087,-118.254557
19647336058192,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.087731,-118.219127
19647336015721,Active,Los Angeles,Elementary,Public,34.07834,-118.299107
19647336017909,Active,Los Angeles,Elementary,Public,34.089173,-118.288167
19647336017354,Active,Los Angeles,Elementary,Public,34.099897,-118.312529
19647336018949,Active,Los Angeles,Elementary,Public,34.133637,-118.194222
19647336018212,Active,Los Angeles,Elementary,Public,34.110539,-118.198045
19647330108928,Active,Los Angeles,Elementary-High Combination,Public,34.100273,-118.334215
19647331939107,Active,Los Angeles,High School,Public,34.261383,-118.299313
19647336017594,Active,Los Angeles,Elementary,Public,34.084882,-118.212488
19647331935568,Active,Los Angeles,High School,Public,34.108976,-118.277081
19647336018097,Active,Los Angeles,Elementary,Public,34.083995,-118.264878
19647336019277,Active,Los Angeles,Elementary,Public,34.07602,-118.232298
19647336016893,Active,Los Angeles,Elementary,Public,34.088525,-118.249437
19647336016232,Active,Los Angeles,Elementary,Public,34.070567,-118.304907
19647336017958,Active,Los Angeles,Elementary,Public,34.086338,-118.216863
19647336061501,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.09487,-118.316804
19647336016802,Active,Los Angeles,Elementary,Public,34.091242,-118.237926
19647336016216,Active,Los Angeles,Elementary,Public,34.102552,-118.189255
19647336018824,Active,Los Angeles,Elementary,Public,34.091841,-118.299875
19647331934033,Active,Los Angeles,High School,Public,34.099182,-118.340061
19647336015705,Active,Los Angeles,Elementary,Public,34.069258,-118.220246
19647336016471,Active,Los Angeles,Elementary,Public,34.105956,-118.320907
19647336015838,Active,Los Angeles,Elementary,Public,34.12874,-118.186614
19647336019467,Active,Los Angeles,Elementary,Public,34.070006,-118.335345
19647336017008,Active,Los Angeles,Elementary,Public,34.079116,-118.179943
19647336017222,Active,Los Angeles,Elementary,Public,34.09931,-118.352037
19647336017800,Active,Los Angeles,Elementary,Public,34.091679,-118.202342
19647336019509,Active,Los Angeles,Elementary,Public,34.121375,-118.217651
19647336015739,Active,Los Angeles,Elementary,Public,34.101902,-118.251929
19647336018717,Active,Los Angeles,Elementary,Public,34.253101,-118.285121
19647336016836,Active,Los Angeles,Elementary,Public,34.136393,-118.212516
19647336017297,Active,Los Angeles,Elementary,Public,34.085282,-118.199319
19647336016067,Active,Los Angeles,Elementary,Public,34.27739,-118.36462
19647336016687,Active,Los Angeles,Elementary,Public,34.13885,-118.199331
19647336017669,Active,Los Angeles,Elementary,Public,34.082645,-118.191863
19647336015853,Active,Los Angeles,Elementary,Public,34.094857,-118.225535
19647336017115,Active,Los Angeles,Elementary,Public,34.117675,-118.240135
19647336016166,Active,Los Angeles,Elementary,Public,34.119089,-118.206452
19647336016745,Active,Los Angeles,Elementary,Public,34.128533,-118.226792
19647336018246,Active,Los Angeles,Elementary,Public,34.10481,-118.216109
19647336018980,Active,Los Angeles,Elementary,Public,34.08109,-118.374739
19647336016240,Active,Los Angeles,Elementary,Public,34.158581,-118.629491
19647336020069,Active,Los Angeles,Elementary,Public,34.121196,-118.194086
19647336020044,Active,Los Angeles,Elementary,Public,34.159221,-118.610049
19647336015804,Active,Los Angeles,Elementary,Public,33.996048,-118.321965
19647336110266,Active,Los Angeles,Elementary,Public,34.051494,-118.286437
19647336017636,Active,Los Angeles,Elementary,Public,34.056374,-118.285495
19647336018816,Active,Los Angeles,Elementary,Public,34.051512,-118.330758
19647336111512,Active,Los Angeles,Elementary,Public,34.048,-118.306037
19647336016075,Active,Los Angeles,Elementary,Public,34.042137,-118.213181
19647336016968,Active,Los Angeles,Elementary,Public,34.031128,-118.206192
19647336019327,Active,Los Angeles,Elementary,Public,33.95128,-118.220943
19647336019335,Active,Los Angeles,Elementary,Public,33.964392,-118.211655
19647331930866,Active,Los Angeles,High School,Public,33.972908,-118.190267
19647336016620,Active,Los Angeles,Elementary,Public,33.976537,-118.197405
19647336016737,Active,Los Angeles,Elementary,Public,33.836881,-118.240257
19647336018303,Active,Los Angeles,Elementary,Public,34.012856,-118.246847
19647336017602,Active,Los Angeles,Elementary,Public,34.053575,-118.305121
19647336019020,Active,Los Angeles,Elementary,Public,33.955841,-118.201674
19647331934371,Active,Los Angeles,High School,Public,34.011057,-118.250924
19647336016091,Active,Los Angeles,Elementary,Public,34.052801,-118.217088
19647336016018,Active,Los Angeles,Elementary,Public,34.034891,-118.186367
19647336018139,Active,Los Angeles,Elementary,Public,34.007822,-118.28862
19647336017099,Active,Los Angeles,Elementary,Public,34.040273,-118.204507
19647336018063,Active,Los Angeles,Elementary,Public,34.04582,-118.548016
19647336057913,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.829565,-118.257867
19647336016679,Active,Los Angeles,Elementary,Public,34.021844,-118.210541
19647336017545,Active,Los Angeles,Elementary,Public,33.985876,-118.177811
19647331934454,Active,Los Angeles,High School,Public,33.944689,-118.230839
19647336019459,Active,Los Angeles,Elementary,Public,34.047921,-118.273635
19647336019731,Active,Los Angeles,Elementary,Public,34.03101,-118.292791
19647331938885,Active,Los Angeles,High School,Public,34.04498,-118.459334
19647336017164,Active,Los Angeles,Elementary,Public,34.027959,-118.153329
19647336018022,Active,Los Angeles,Elementary,Public,33.959344,-118.285803
19647336018337,Active,Los Angeles,Elementary,Public,33.949166,-118.294363
19647336019053,Active,Los Angeles,Elementary,Public,34.02899,-118.257737
19647331939040,Active,Los Angeles,High School,Public,33.996953,-118.443449
19647336018998,Active,Los Angeles,Elementary,Public,34.028605,-118.186819
19647331933118,Active,Los Angeles,High School,Public,33.9694,-118.266916
19647336018808,Active,Los Angeles,Elementary,Public,33.911652,-118.319597
19647336019889,Active,Los Angeles,Elementary,Public,34.004708,-118.279708
19647336018048,Active,Los Angeles,Elementary,Public,34.016374,-118.43422
19647336019095,Active,Los Angeles,Elementary,Public,34.044789,-118.217416
19647336018543,Active,Los Angeles,Elementary,Public,33.928728,-118.261212
19647336015754,Active,Los Angeles,Elementary,Public,33.878233,-118.270776
19647336019426,Active,Los Angeles,Elementary,Public,33.76254,-118.298393
19647336015929,Active,Los Angeles,Elementary,Public,34.022506,-118.365295
19647336019624,Active,Los Angeles,Elementary,Public,34.063308,-118.267032
19647330112508,Active,Los Angeles,High School,Public,33.948341,-118.37601
19647336016976,Active,Los Angeles,Elementary,Public,34.051872,-118.197202
19647336057921,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.003,-118.260466
19647336017651,Active,Los Angeles,Elementary,Public,34.028905,-118.170348
19647336015812,Active,Los Angeles,Elementary,Public,34.064543,-118.230584
19647336058143,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.978193,-118.276095
19647331934157,Active,Los Angeles,High School,Public,33.988076,-118.21724
19647336018741,Active,Los Angeles,Elementary,Public,33.982874,-118.409744
19647336020051,Active,Los Angeles,Elementary,Public,33.977631,-118.177253
19647336018659,Active,Los Angeles,Elementary,Public,34.026066,-118.40747
19647336016323,Active,Los Angeles,Elementary,Public,34.032129,-118.511978
19647336019822,Active,Los Angeles,Elementary,Public,34.006231,-118.451463
19647336019947,Active,Los Angeles,Elementary,Public,33.716194,-118.307223
19647336058374,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.797539,-118.272895
19647336057855,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.074161,-118.237201
19647331939479,Active,Los Angeles,High School,Public,33.957715,-118.428948
19647336017149,Active,Los Angeles,Elementary,Public,33.998121,-118.262184
19647336017487,Active,Los Angeles,Elementary,Public,34.054227,-118.188889
19647336018071,Active,Los Angeles,Elementary,Public,34.035565,-118.364592
19647331939305,Active,Los Angeles,High School,Public,33.936826,-118.302516
19647336017156,Active,Los Angeles,Elementary,Public,34.006342,-118.322005
19647336019988,Active,Los Angeles,Elementary,Public,34.058521,-118.315324
19647336019749,Active,Los Angeles,Elementary,Public,34.00345,-118.230937
19647336019590,Active,Los Angeles,Elementary,Public,34.019118,-118.261567
19647336019814,Active,Los Angeles,Elementary,Public,34.010026,-118.258062
19647336019582,Active,Los Angeles,Elementary,Public,34.022794,-118.250072
19647336071443,Active,Los Angeles,Elementary,Public,34.053374,-118.177654
19647331995836,Active,Los Angeles,High School,Public,34.047251,-118.531444
19647336015820,Active,Los Angeles,Elementary,Public,33.854181,-118.251862
19647331931989,Active,Los Angeles,High School,Public,34.02689,-118.157956
19647336018170,Active,Los Angeles,Elementary,Public,33.977765,-118.217683
19647336057889,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.039321,-118.181045
19647336017420,Active,Los Angeles,Elementary,Public,33.83333,-118.300573
19647336017925,Active,Los Angeles,Elementary,Public,33.99005,-118.199584
19647336019608,Active,Los Angeles,Elementary,Public,34.035675,-118.311581
19647336020028,Active,Los Angeles,Elementary,Public,33.937901,-118.295123
19647336019558,Active,Los Angeles,Elementary,Public,34.012315,-118.268931
19647336061576,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.883283,-118.301159
19647336018550,Active,Los Angeles,Elementary,Public,33.909633,-118.28942
19647336018105,Active,Los Angeles,Elementary,Public,33.96796,-118.259675
19647336019921,Active,Los Angeles,Elementary,Public,33.967029,-118.388425
19647336018261,Active,Los Angeles,Elementary,Public,34.06013,-118.196021
19647336018568,Active,Los Angeles,Elementary,Public,33.933722,-118.252743
19647336019939,Active,Los Angeles,Elementary,Public,34.047836,-118.430409
19647336016380,Active,Los Angeles,Elementary,Public,34.064108,-118.239615
19647336016398,Active,Los Angeles,Elementary,Public,34.038347,-118.398241
19647336019293,Active,Los Angeles,Elementary,Public,33.960869,-118.266234
19647336017131,Active,Los Angeles,Elementary,Public,34.020241,-118.17142
19647331933241,Active,Los Angeles,High School,Public,33.868429,-118.296786
19647336058135,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.001115,-118.445798
19647336019350,Active,Los Angeles,Elementary,Public,33.995537,-118.413365
19647336107403,Active,Los Angeles,Elementary,Public,33.944489,-118.217866
19647336057988,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.05403,-118.43569
19647336016281,Active,Los Angeles,Elementary,Public,34.050598,-118.390278
19647331932128,Active,Los Angeles,High School,Public,33.996577,-118.327591
19647336104822,Active,Los Angeles,Elementary,Public,34.02989,-118.20947
19647336019129,Active,Los Angeles,Elementary,Public,33.738628,-118.31081
19647331932383,Active,Los Angeles,High School,Public,34.022843,-118.347786
19647336016372,Active,Los Angeles,Elementary,Public,34.059566,-118.369058
19647336017586,Active,Los Angeles,Elementary,Public,34.014012,-118.348189
19647336016448,Active,Los Angeles,Elementary,Public,34.017973,-118.420229
19647336016109,Active,Los Angeles,Elementary,Public,33.801478,-118.262795
19647336017214,Active,Los Angeles,Elementary,Public,33.882335,-118.286584
19647336018915,Active,Los Angeles,Elementary,Public,33.933843,-118.227077
19647336019061,Active,Los Angeles,Elementary,Public,34.01193,-118.308333
19647336016406,Active,Los Angeles,Elementary,Public,33.81183,-118.270319
19647336018501,Active,Los Angeles,Elementary,Public,33.893538,-118.305871
19647336019970,Active,Los Angeles,Elementary,Public,34.057988,-118.343595
19647336018006,Active,Los Angeles,Elementary,Public,33.994751,-118.27261
19647336015747,Active,Los Angeles,Elementary,Public,34.043014,-118.339686
19647336061410,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.063542,-118.336254
19647336061444,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.980325,-118.250966
19647336018519,Active,Los Angeles,Elementary,Public,33.936857,-118.26189
19647336018352,Active,Los Angeles,Elementary,Public,33.951885,-118.236849
19647336017826,Active,Los Angeles,Elementary,Public,33.855811,-118.260913
19647336019632,Active,Los Angeles,Elementary,Public,34.048885,-118.224724
19647336018477,Active,Los Angeles,Elementary,Public,33.862902,-118.305874
19647336017552,Active,Los Angeles,Elementary,Public,34.315059,-118.464195
19647336017388,Active,Los Angeles,Elementary,Public,34.302748,-118.429023
19647336017081,Active,Los Angeles,Elementary,Public,34.283035,-118.408263
19647336016828,Active,Los Angeles,Elementary,Public,34.299498,-118.447288
19647331939941,Active,Los Angeles,High School,Public,34.275161,-118.486736
19647336016695,Active,Los Angeles,Elementary,Public,34.273809,-118.473926
19647336017784,Active,Los Angeles,Elementary,Public,34.165872,-118.376682
19647336018956,Active,Los Angeles,Elementary,Public,34.216173,-118.366505
19647331932987,Active,Los Angeles,High School,Public,34.223917,-118.404072
19647336018923,Active,Los Angeles,Elementary,Public,34.158548,-118.417273
19647336017727,Active,Los Angeles,Elementary,Public,34.167579,-118.458537
19647336018758,Active,Los Angeles,Elementary,Public,34.240065,-118.459904
19647336019699,Active,Los Angeles,Elementary,Public,34.188146,-118.445441
19647336017792,Active,Los Angeles,Elementary,Public,34.247141,-118.459834
19647336018394,Active,Los Angeles,Elementary,Public,34.223053,-118.46174
19647336017735,Active,Los Angeles,Elementary,Public,34.191358,-118.429863
19647336016455,Active,Los Angeles,Elementary,Public,34.226489,-118.439682
19647331933795,Active,Los Angeles,High School,Public,34.177452,-118.416281
19647336018832,Active,Los Angeles,Elementary,Public,34.21478,-118.433805
19647331931864,Active,Los Angeles,High School,Public,34.217816,-118.547447
19647336016901,Active,Los Angeles,Elementary,Public,34.176964,-118.524171
19647331935865,Active,Los Angeles,High School,Public,34.237441,-118.478512
19647336016703,Active,Los Angeles,Elementary,Public,34.266387,-118.532667
19647336015796,Active,Los Angeles,Elementary,Public,34.254699,-118.514375
19647336019434,Active,Los Angeles,Elementary,Public,34.175402,-118.545456
19647336017198,Active,Los Angeles,Elementary,Public,34.196484,-118.576287
19647331931708,Active,Los Angeles,High School,Public,34.253602,-118.586333
19647336016729,Active,Los Angeles,Elementary,Public,34.238287,-118.507649
19647336017883,Active,Los Angeles,Elementary,Public,34.225518,-118.582101
19647331931682,Active,Los Angeles,High School,Public,34.188693,-118.529268
19647336016331,Active,Los Angeles,Elementary,Public,34.216656,-118.616379
19647336018121,Active,Los Angeles,Elementary,Public,34.209911,-118.559118
19647336017529,Active,Los Angeles,Elementary,Public,34.190257,-118.648002
19647336019392,Active,Los Angeles,Elementary,Public,34.247319,-118.574538
19647336058093,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.253354,-118.591839
19647336018691,Active,Los Angeles,Elementary,Public,34.227553,-118.499118
19647336018089,Active,Los Angeles,Elementary,Public,34.254635,-118.495686
19647330115212,Active,Los Angeles,Elementary-High Combination,Public,34.19026,-118.504354
19647330109298,Active,Los Angeles,Elementary,Public,34.09138,-118.319525
19647330109264,Active,Los Angeles,Elementary,Public,34.092845,-118.288259
19647330101618,Active,Los Angeles,Elementary,Public,34.111282,-118.196431
19647331932896,Active,Los Angeles,Elementary,Public,34.101888,-118.204236
19647330109256,Active,Los Angeles,Elementary,Public,34.053207,-118.299459
19647336112536,Active,Los Angeles,Elementary-High Combination,Public,34.010685,-118.273423
19647330106427,Active,Los Angeles,Elementary,Public,34.013872,-118.260431
19647336018436,Active,Los Angeles,Elementary,Public,34.035275,-118.278308
19647330111583,Active,Los Angeles,High School,Public,34.017471,-118.276474
19647330106922,Active,Los Angeles,Elementary,Public,34.015493,-118.271189
19647336016141,Active,Los Angeles,Elementary,Public,34.039642,-118.164329
19647331933001,Active,Los Angeles,High School,Public,33.924578,-118.245459
19647330109363,Active,Los Angeles,Elementary,Public,33.992979,-118.184108
19647336112411,Active,Los Angeles,Elementary,Public,33.983156,-118.21163
19647330109280,Active,Los Angeles,Elementary,Public,34.024291,-118.185613
19647330109207,Active,Los Angeles,Elementary,Public,33.978548,-118.198326
19647330109322,Active,Los Angeles,Elementary-High Combination,Public,33.990628,-118.223052
