api,lat,lon
03715375,33.958429,-117.941789
03715377,33.958514,-117.941699
03715378,33.958594,-117.941613
03715379,33.958409,-117.941808
03715380,33.958537,-117.941678
03715381,33.958452,-117.941767
03715382,33.958493,-117.941721
03715383,33.958604,-117.941599
03715384,33.958375,-117.941847
03715385,33.958363,-117.941862
03715386,33.958341,-117.941885
03715387,33.958327,-117.9419
03715389,33.958304,-117.94192
03715390,33.958287,-117.941938
03715391,33.958269,-117.941958
03715392,33.958179,-117.942051
03715393,33.95815,-117.942081
03714057,33.96593,-118.442787
03714058,33.965261,-118.444131
03714059,33.966436,-118.441554
03714061,33.964888,-118.440832
03714062,33.964122,-118.4394
03714063,33.964591,-118.437447
03714064,33.964487,-118.438427
03714065,33.964864,-118.43653
03714066,33.965366,-118.438098
03714067,33.965988,-118.436721
03714068,33.965264,-118.435658
03714069,33.963479,-118.440038
03714070,33.968038,-118.438067
03714071,33.966267,-118.438691
03714072,33.962974,-118.440809
03714073,33.965671,-118.434811
03714074,33.961138,-118.448137
03714084,33.966332,-118.432263
03714128,0,0
03714129,0,0
03714162,34.384825,-118.492752
03714165,34.387315,-118.492791
03714175,34.386566,-118.490545
03714180,34.385337,-118.491143
03714193,34.383858,-118.492938
03714197,34.385154,-118.494443
03714198,34.385367,-118.49649
03714252,34.383486,-118.495447
03714254,34.381927,-118.496119
03714255,34.382772,-118.49643
03714273,34.394882,-118.494897
03717680,33.802591,-118.289756
03717682,33.805004,-118.289471
03717754,33.802707,-118.290817
03717767,33.81001,-118.299102
03717768,33.803336,-118.292591
03717771,33.802975,-118.299488
03717802,0,0
03717808,33.813814,-118.320327
03717810,33.800383,-118.280641
03717905,33.789809,-118.281017
03717913,33.819673,-118.326238
03717919,0,0
03717927,33.832085,-118.335361
03717969,33.812243,-118.317391
03717976,34.050689,-118.405301
03717977,34.050736,-118.405439
03717978,34.050725,-118.405307
03717979,34.050707,-118.405304
03717980,34.050664,-118.405359
03717981,34.050692,-118.405228
03717982,34.050715,-118.405438
03717983,34.050756,-118.405446
03717984,34.050741,-118.405311
03717991,33.980694,-118.015861
03718001,33.802728,-118.296784
03718002,33.808946,-118.292508
03718003,33.804458,-118.287845
03718004,33.807072,-118.299264
03718005,33.808719,-118.292515
03718007,33.804616,-118.300286
03718008,33.809401,-118.298038
03718009,33.804058,-118.284547
03715396,33.957038,-117.968049
03715467,33.936906,-118.063809
03715506,33.942337,-118.071078
03715507,33.942523,-118.071002
03715509,33.94012,-118.069975
03715513,33.936897,-118.063145
03715634,33.943375,-118.057873
03715638,33.942139,-118.057027
03715639,33.943245,-118.057866
03715640,33.944343,-118.060092
03715646,33.942542,-118.057347
03715647,33.942143,-118.05841
03715648,33.942129,-118.057252
03715652,33.94468,-118.062125
03715653,33.943371,-118.059834
03715656,33.942577,-118.062246
03715658,33.942607,-118.05988
03715659,33.942132,-118.060197
03715661,33.942756,-118.059783
03715663,33.941446,-118.062285
03715678,33.944985,-118.062122
03715680,33.94453,-118.06315
03715684,33.943707,-118.06208
03715687,33.943362,-118.06008
03715688,33.943359,-118.060458
03715689,33.943386,-118.059461
03715695,33.942269,-118.062251
03715696,33.94273,-118.062122
03715698,33.942411,-118.060452
03715700,33.942698,-118.060456
03715701,33.942606,-118.059464
03715706,33.941345,-118.062123
03714274,34.395726,-118.493934
03714275,34.396606,-118.493725
03714277,34.393847,-118.495887
03714293,34.393909,-118.494833
03714295,34.39223,-118.49485
03714296,34.39294,-118.494702
03714297,34.391978,-118.495141
03714298,34.391969,-118.4953
03714299,34.391952,-118.495466
03714300,34.393575,-118.49548
03714303,34.391938,-118.495628
03714304,34.391933,-118.495792
03714305,34.38889,-118.498096
03714371,33.902938,-118.285186
03714388,33.897835,-118.27904
03714392,33.918739,-118.289458
03714405,33.911068,-118.283731
03714406,33.906851,-118.285785
03714408,33.906225,-118.284704
03714410,33.905869,-118.283419
03714431,33.904984,-118.27468
03714433,33.902381,-118.274531
03714435,33.903589,-118.274682
03714437,33.904383,-118.276067
03714438,33.905194,-118.277385
03714440,33.905604,-118.276056
03714442,33.907587,-118.277384
03714443,33.904279,-118.274847
03714444,33.904858,-118.277387
03714445,33.903899,-118.274627
03714446,33.902472,-118.277397
03714447,33.902461,-118.276284
03711456,33.952978,-117.910369
03711458,33.946235,-117.908783
03711459,33.946962,-117.907384
03711460,33.946495,-117.908141
03720225,33.760039,-118.181839
03720227,33.765219,-118.219388
03720229,34.059295,-118.455815
03720232,34.05123,-118.362532
03720233,34.026212,-118.296739
03720234,34.051257,-118.362608
03720244,34.026271,-118.296738
03720252,34.055539,-118.390364
03720255,33.812946,-118.306604
03720268,34.051222,-118.362467
03720274,34.026288,-118.29674
03720275,34.031792,-118.277945
03720285,33.814231,-118.302096
03720290,33.813016,-118.306697
03720292,34.051213,-118.362381
03720293,34.051195,-118.362306
03720300,33.809812,-118.302282
03720301,33.809852,-118.302315
03720308,34.031877,-118.278105
03720323,34.051275,-118.362705
03720337,33.781391,-118.225461
03720340,33.753023,-118.15844
03720346,33.759614,-118.182637
03720356,34.03176,-118.277881
03720357,34.055538,-118.390349
03720358,34.059318,-118.455777
03720360,34.05122,-118.362845
03715709,33.941607,-118.061912
03715710,33.941505,-118.061807
03715711,33.941539,-118.062756
03715712,33.93926,-118.062005
03715714,33.939472,-118.062112
03715715,33.939767,-118.062899
03715716,33.939603,-118.061808
03715720,33.937886,-118.062136
03715723,33.937888,-118.063503
03715725,33.937451,-118.062394
03715726,33.937709,-118.063446
03715732,33.939356,-118.070088
03715735,33.93863,-118.055747
03715739,33.935775,-118.057252
03715742,33.941443,-118.060566
03715743,33.940417,-118.060778
03715745,33.939804,-118.058243
03715746,33.939846,-118.057652
03715747,33.939247,-118.06079
03715749,33.940396,-118.058977
03715750,33.939566,-118.05669
03715789,33.936859,-118.050219
03715790,33.936857,-118.049893
03715795,33.940419,-118.06212
03715797,33.940326,-118.061844
03715816,33.941649,-118.069976
03715818,33.943708,-118.073204
03715821,33.938319,-118.064943
03715822,33.93817,-118.06485
03715831,33.94569,-118.075477
03715840,33.946747,-118.074495
03715848,33.945674,-118.075579
03718010,33.803902,-118.289482
03718011,33.802705,-118.289489
03718015,33.804662,-118.290055
03718024,33.795355,-118.287787
03718025,33.794355,-118.282957
03718026,33.797008,-118.287611
03718028,33.794327,-118.28554
03718030,33.79468,-118.284043
03718031,33.794589,-118.287133
03718033,33.797009,-118.286548
03718034,33.795978,-118.287179
03718036,33.797162,-118.284655
03718037,33.79659,-118.287642
03718038,33.796997,-118.283595
03718039,33.793942,-118.282967
03718041,33.795803,-118.283251
03718080,33.792819,-118.282768
03718084,33.808571,-118.285137
03718135,33.822524,-118.319089
03718138,33.831715,-118.334183
03718376,33.973624,-117.995345
03718425,33.993769,-118.04259
03718428,33.99302,-118.040588
03718432,33.995293,-118.045343
03718433,0,0
03718435,33.998533,-118.056052
03718436,33.979213,-118.016035
03718437,0,0
03718442,33.998141,-118.04986
03718443,33.99743,-118.048981
03718476,33.810071,-118.288894
03718496,33.800223,-118.298673
03720361,34.469154,-118.688484
03720362,34.051264,-118.363007
03720363,34.051193,-118.36277
03720364,33.995191,-118.359364
03720365,34.051256,-118.362931
03720372,34.03184,-118.278032
03720382,34.055552,-118.390344
03720383,34.031755,-118.277872
03720386,34.00705,-118.378607
03720387,33.999268,-118.372009
03720395,33.7535,-118.159442
03720408,33.760034,-118.181323
03720414,33.753478,-118.159287
03720429,34.051167,-118.362597
03720430,34.004283,-118.372537
03720434,34.055538,-118.390331
03720439,34.031782,-118.277917
03720441,34.05114,-118.362521
03720445,33.753455,-118.159172
03720446,33.752832,-118.158377
03720453,34.003539,-118.373625
03720455,34.031822,-118.277997
03720456,34.011563,-118.380972
03720462,34.012736,-118.381039
03720463,34.051122,-118.362457
03720467,33.759882,-118.180755
03720475,34.031786,-118.277925
03720476,34.031803,-118.277957
03720477,34.051175,-118.362683
03720479,34.05926,-118.455857
03720480,33.964679,-118.436411
03714448,33.902467,-118.275178
03714451,33.901144,-118.283679
03714452,33.900564,-118.283431
03714474,33.898563,-118.27375
03714494,33.902462,-118.273528
03714495,33.903063,-118.273335
03714501,33.902457,-118.273192
03722323,34.417681,-118.678823
03722324,34.375723,-118.501388
03722325,34.374341,-118.502736
03722326,34.374534,-118.502536
03722328,34.374104,-118.499241
03722329,34.388953,-118.494041
03722330,34.373947,-118.501243
03722336,34.474195,-118.691837
03722340,34.454835,-118.64202
03722341,34.371654,-118.498031
03722342,34.371135,-118.496686
03722343,34.372885,-118.495132
03722344,34.472091,-118.695927
03722346,34.371952,-118.492993
03722349,34.455534,-118.640477
03722357,34.472715,-118.693106
03722362,34.381316,-118.498871
03722372,34.38568,-118.495738
03722373,34.384971,-118.495501
03722374,34.389211,-118.491752
03722376,33.808773,-118.2924
03722377,33.808821,-118.292395
03722378,33.805185,-118.298179
03722379,33.809272,-118.298007
03715945,33.944799,-118.073771
03715946,33.944897,-118.07384
03715947,33.94507,-118.074716
03715963,33.940102,-118.069617
03715966,33.94273,-118.063206
03715967,33.942694,-118.06314
03715968,33.942561,-118.063176
03715970,33.938014,-118.064328
03715983,33.941464,-118.062972
03715991,33.94075,-118.058397
03715995,33.940062,-118.058749
03715996,33.940113,-118.057655
03715997,33.940737,-118.057602
03715998,33.940102,-118.056479
03716007,33.940474,-118.058293
03716009,33.940709,-118.05805
03716017,33.94132,-118.059831
03716020,33.935769,-118.060814
03716028,33.940858,-118.059392
03716029,33.941332,-118.060847
03716032,33.938532,-118.059782
03716034,33.93958,-118.057643
03716035,33.938842,-118.060797
03716040,33.94068,-118.060491
03716044,33.946377,-118.062134
03716063,33.940986,-118.069861
03716075,33.941435,-118.067341
03716081,33.937739,-118.064318
03724330,34.387252,-118.496405
03724331,34.387966,-118.501694
03724332,34.387254,-118.495625
03724333,34.387247,-118.495651
03722381,33.81282,-118.30647
03722382,33.809224,-118.298013
03722383,33.812779,-118.306427
03722384,33.805126,-118.298114
03722385,33.814297,-118.302276
03722386,33.814251,-118.302153
03722387,33.804664,-118.289991
03722388,33.814341,-118.302395
03722391,33.753408,-118.158941
03722406,33.785396,-118.239981
03722415,34.059706,-118.410758
03722417,34.003461,-118.36983
03722423,34.003843,-118.372348
03722434,34.059801,-118.410493
03722435,33.771145,-118.244929
03722437,33.772809,-118.246916
03722441,33.769594,-118.243935
03722442,34.00218,-118.370147
03722444,33.769866,-118.244361
03722445,33.770948,-118.241633
03722447,33.770646,-118.242746
03722450,33.770665,-118.242455
03722452,33.794979,-118.238972
03722455,33.776319,-118.253582
03722457,33.794841,-118.238856
03722458,33.794756,-118.238778
03722459,33.794936,-118.238938
03722460,33.812746,-118.182415
03722461,33.805606,-118.170298
03722469,34.059761,-118.410649
03722473,33.771488,-118.241184
03724334,34.385722,-118.496412
03724335,34.386098,-118.494674
03724336,34.314956,-118.547391
03724337,34.315049,-118.547282
03724338,34.446083,-118.5863
03724339,34.445294,-118.587317
03724340,34.444444,-118.583888
03724341,34.470618,-118.583114
03724342,34.466904,-118.579226
03724343,34.44756,-118.585367
03724344,34.445239,-118.590701
03724345,34.388219,-118.497229
03724346,34.383477,-118.494051
03724348,34.387217,-118.496527
03724349,34.380075,-118.496656
03724352,34.468925,-118.57917
03724353,34.470742,-118.581581
03724355,34.380209,-118.498817
03724356,34.381103,-118.498878
03724357,34.380219,-118.49891
03724359,34.380029,-118.498567
03724362,34.390189,-118.495305
03724363,34.315854,-118.507562
03725004,34.008212,-118.372509
03725005,34.010009,-118.37225
03725006,34.008497,-118.376914
03725007,34.006275,-118.37417
03725008,34.004923,-118.372507
03725009,34.006835,-118.377334
03718524,33.814411,-118.316182
03718535,34.470638,-118.587203
03718540,34.469922,-118.58041
03718542,33.961018,-117.976998
03718543,33.962023,-117.978158
03718547,33.962585,-117.979473
03718549,33.962279,-117.978017
03718550,33.962356,-117.978131
03718551,33.962421,-117.978234
03718552,33.962206,-117.977915
03718559,33.987193,-118.024356
03718568,33.987235,-118.023339
03718753,33.978658,-118.015852
03718805,33.756659,-118.09928
03718809,33.755636,-118.100027
03718811,33.757489,-118.102959
03718813,33.75683,-118.101747
03718815,33.757111,-118.103522
03718816,33.753161,-118.103193
03718817,33.753085,-118.103334
03718821,34.469874,-118.581418
03718934,0,0
03718935,33.993701,-118.037913
03718936,0,0
03718938,34.00244,-118.055638
03718961,34.063624,-118.254296
03719008,34.064083,-118.262532
03719009,34.064041,-118.262832
03719010,34.063928,-118.26255
03719044,34.026951,-118.099006
03720001,33.760007,-118.1813
03720002,33.759926,-118.180918
03725010,34.003905,-118.365004
03725018,34.008714,-118.378698
03725019,34.007021,-118.372343
03725026,33.997625,-118.360549
03725028,33.997831,-118.360662
03725029,33.997981,-118.360028
03725030,33.998091,-118.36004
03725031,33.997729,-118.361332
03725032,34.029575,-118.095754
03725033,34.029976,-118.084899
03725034,34.028428,-118.077887
03725036,34.059717,-118.410737
03725037,34.032571,-118.092107
03725038,34.02962,-118.095811
03725039,34.028799,-118.088957
03725040,34.029901,-118.084939
03725041,34.032553,-118.083686
03725042,34.027328,-118.100107
03725047,34.05975,-118.410671
03725051,34.029655,-118.098635
03725052,34.029529,-118.095709
03725053,34.032552,-118.083638
03725054,34.0284,-118.07796
03725055,34.032529,-118.092142
03725069,34.000704,-118.365722
03725070,34.004284,-118.365194
03725071,34.003291,-118.371795
03725072,34.00517,-118.374773
03725073,34.002824,-118.369925
03725074,34.003195,-118.371696
03725075,34.002693,-118.373244
03722475,33.992743,-118.360924
03722481,34.059832,-118.410507
03722487,33.798022,-118.256215
03722495,33.795341,-118.246892
03722502,34.05972,-118.410656
03722503,33.760069,-118.181681
03722505,33.795333,-118.246936
03722506,34.05979,-118.410515
03722508,33.772734,-118.246985
03722509,33.795333,-118.246967
03722510,33.795327,-118.247007
03722518,33.760051,-118.18163
03722538,33.811124,-118.174488
03722541,34.012701,-118.377288
03722546,33.759999,-118.181262
03722549,33.760062,-118.181724
03722550,33.797135,-118.282532
03722552,34.059709,-118.410677
03722559,33.759924,-118.182348
03722573,34.05982,-118.410529
03722578,33.767429,-118.126247
03722579,33.767408,-118.126186
03722580,33.767402,-118.126154
03722581,33.767391,-118.126118
03722582,33.767384,-118.126092
03722583,33.767376,-118.126062
03722588,33.796294,-118.251901
03722589,33.796294,-118.25194
03722590,33.76003,-118.181304
03722594,34.059677,-118.410742
03722603,33.804858,-118.275122
03720481,33.964644,-118.436384
03720482,33.964605,-118.436354
03720487,34.006603,-118.379756
03720490,33.7534,-118.158903
03720495,33.771352,-118.206559
03720496,33.775193,-118.20655
03720498,34.004494,-118.377508
03720502,34.031815,-118.277983
03720510,34.055552,-118.390333
03720511,34.03184,-118.278027
03720512,34.05112,-118.362802
03720520,34.051147,-118.362878
03720523,33.760058,-118.181438
03720524,33.760049,-118.181532
03720526,33.759987,-118.181205
03720547,34.051094,-118.362716
03720552,34.055552,-118.390318
03720553,34.051067,-118.36264
03720554,34.055537,-118.390312
03720557,33.775271,-118.206544
03720562,34.051049,-118.362576
03720563,33.752928,-118.158405
03720564,34.03182,-118.27797
03720566,33.753404,-118.158922
03720578,33.760046,-118.18138
03720579,33.759999,-118.18115
03720580,33.759899,-118.180788
03720582,33.760042,-118.181473
03720583,33.759968,-118.181109
03720584,33.759964,-118.181089
03720596,33.753467,-118.159694
03720011,34.051291,-118.363072
03720013,34.055557,-118.390403
03720018,34.059043,-118.455632
03720039,34.036806,-118.262256
03720040,34.055556,-118.390451
03720041,0,0
03720042,34.013891,-118.382626
03720044,34.051375,-118.362683
03720048,34.026214,-118.296181
03720052,33.759502,-118.182676
03720053,33.760072,-118.181642
03720054,34.026233,-118.296181
03720055,34.05101,-118.363126
03720059,33.753494,-118.15956
03720069,34.013078,-118.380102
03720073,34.055556,-118.390474
03720076,33.779414,-118.206554
03720077,34.036789,-118.26226
03720079,33.759944,-118.180899
03720090,34.051201,-118.363104
03720091,34.026292,-118.29618
03720093,33.760046,-118.181801
03720098,34.02625,-118.296184
03720099,34.02627,-118.296183
03720100,34.051401,-118.36278
03720103,33.760054,-118.181419
03720104,34.051277,-118.362284
03720105,34.055558,-118.390498
03720111,33.753486,-118.159598
03720115,33.760019,-118.181246
03720118,34.036799,-118.262278
03725076,34.002205,-118.370755
03725077,34.005472,-118.377609
03725078,34.007907,-118.380816
03725079,34.012513,-118.383956
03725080,34.010296,-118.382746
03725081,34.007757,-118.37738
03725082,34.009032,-118.379383
03725083,34.01063,-118.376311
03725084,34.009965,-118.377528
03725085,34.010564,-118.374456
03725086,34.008259,-118.372357
03725087,34.009091,-118.377204
03725088,34.00714,-118.375832
03725089,34.031218,-118.088383
03725090,34.031185,-118.088414
03725092,34.031252,-118.088355
03725093,34.028876,-118.087684
03725094,34.033548,-118.078547
03725095,34.032442,-118.079562
03725096,34.028194,-118.090901
03725097,34.004478,-118.369685
03725101,34.009409,-118.380585
03725104,34.030887,-118.073818
03725106,34.03141,-118.096125
03725107,34.028569,-118.100723
03725119,34.000856,-118.368484
03725121,34.006084,-118.379006
03725122,34.029524,-118.09834
03725123,34.031575,-118.09632
03725124,34.029627,-118.098702
03725125,34.028415,-118.10075
03722604,33.759899,-118.182399
03722605,33.793693,-118.238841
03722606,33.854065,-118.222836
03722611,33.804861,-118.275099
03722613,34.059842,-118.410487
03722620,33.804861,-118.275044
03722642,33.759808,-118.180662
03722644,34.059731,-118.410633
03722648,33.805021,-118.275216
03722652,33.805031,-118.274979
03722653,34.007296,-118.378576
03722656,33.759937,-118.180955
03722657,33.759891,-118.180772
03722658,33.759823,-118.180678
03722659,33.759794,-118.180651
03722660,33.759767,-118.180628
03722661,33.753238,-118.158575
03722662,33.753211,-118.158551
03722666,33.805021,-118.275129
03722671,34.059687,-118.41072
03722672,33.805027,-118.275059
03722673,33.805023,-118.275159
03722674,33.805018,-118.275187
03722676,33.797172,-118.241
03722682,33.805335,-118.272136
03722683,33.753271,-118.158576
03722686,34.059779,-118.410536
03722689,33.805318,-118.272135
03722692,34.059757,-118.410581
03722695,33.76003,-118.181416
03720597,33.753427,-118.159037
03720603,34.051031,-118.3625
03720609,34.031853,-118.278052
03720615,33.780249,-118.226002
03720624,34.051077,-118.362306
03720625,34.051065,-118.36304
03720628,34.031852,-118.278068
03720629,33.75349,-118.159344
03720641,33.753435,-118.159076
03720642,34.314435,-118.555331
03720643,34.051104,-118.362392
03720656,33.753347,-118.158717
03720658,33.760007,-118.181189
03720660,34.051013,-118.362424
03720664,34.051047,-118.362942
03720666,34.075214,-118.378196
03720671,33.994037,-118.364577
03720672,34.051436,-118.363018
03720684,33.761711,-118.111516
03720688,34.051156,-118.362953
03720690,33.759909,-118.180862
03720693,33.759995,-118.181131
03720708,33.774396,-118.219915
03720710,33.760014,-118.181227
03720711,33.760027,-118.181785
03720715,34.051012,-118.36277
03720719,33.759991,-118.181112
03720723,34.075475,-118.377527
03720725,33.753474,-118.159268
03720729,34.050976,-118.362683
03720733,33.779667,-118.206557
03720123,33.791379,-118.249126
03720124,33.998051,-118.362129
03720125,34.031896,-118.278137
03720130,34.059051,-118.455614
03720131,33.998711,-118.359727
03720143,34.026194,-118.296184
03720144,34.036809,-118.262299
03720146,34.05556,-118.390522
03720148,34.074643,-118.377599
03720163,34.009775,-118.384645
03720165,34.031888,-118.278122
03720173,34.008771,-118.386768
03720175,34.036698,-118.262088
03720178,33.760048,-118.181669
03720187,34.026254,-118.296735
03720189,34.055557,-118.390429
03720190,34.008776,-118.386767
03720191,34.031877,-118.278095
03720194,34.031846,-118.278051
03720196,34.051302,-118.36278
03720201,34.026236,-118.296738
03720203,34.031868,-118.278083
03720204,34.036771,-118.262195
03720212,34.055555,-118.390361
03726706,33.782429,-118.255726
03726707,33.994105,-118.363863
03726709,33.996003,-118.364362
03726711,33.78073,-118.234607
03726713,33.780736,-118.234528
03726717,33.763415,-118.242102
03726720,34.006457,-118.379139
03722699,33.75323,-118.158534
03722700,33.753188,-118.158503
03722702,34.389809,-118.490436
03722706,34.47826,-118.60344
03722712,34.389888,-118.494975
03722714,34.390261,-118.494146
03722716,34.388907,-118.493989
03722717,34.388904,-118.493894
03722718,34.38819,-118.493726
03722719,34.387945,-118.494982
03722720,34.388039,-118.494992
03722721,34.389794,-118.495151
03722725,34.381402,-118.498995
03722727,34.455935,-118.642031
03722737,34.314605,-118.547123
03722738,34.41775,-118.678878
03722739,34.458108,-118.640607
03722740,34.457913,-118.642446
03722742,34.315972,-118.55091
03722746,34.419265,-118.679878
03722747,34.455695,-118.640357
03722748,34.478804,-118.603888
03722749,34.46941,-118.582384
03722750,34.459188,-118.641717
03722752,33.805217,-118.27213
03722753,33.771605,-118.247598
03722754,33.805245,-118.272133
03722757,34.005088,-118.376766
03722758,34.009604,-118.376619
03722763,34.059698,-118.410699
03725126,34.02812,-118.082549
03725127,34.027572,-118.100471
03725128,34.031885,-118.094918
03725129,34.031894,-118.094721
03725131,34.031881,-118.094407
03725136,34.032687,-118.079856
03725137,34.029775,-118.095671
03725138,34.027087,-118.100267
03725139,33.76594,-118.206584
03725142,34.032012,-118.082759
03725143,34.030442,-118.083261
03725145,34.032594,-118.093093
03725146,34.030811,-118.094565
03725151,0,0
03725163,34.03329,-118.077422
03725164,34.021886,-117.922454
03725165,34.021714,-117.922332
03725166,34.02183,-117.922458
03725170,33.781898,-118.256234
03725174,33.777748,-118.248246
03725175,33.77763,-118.248637
03725176,33.781813,-118.255523
03725177,33.782184,-118.255726
03725178,33.782289,-118.259091
03725179,33.780956,-118.256869
03725180,33.781991,-118.258483
03725182,33.782279,-118.253646
03725183,33.782113,-118.255457
03725201,33.997202,-118.029379
03725202,33.998434,-118.02918
03725203,33.998846,-118.029255
03725204,0,0
03726722,33.994721,-118.361248
03726724,33.994776,-118.361383
03726725,33.994759,-118.36134
03726728,34.011484,-118.37592
03726731,34.010329,-118.382753
03726732,34.002952,-118.366199
03726733,34.002952,-118.366199
03726734,34.000172,-118.365614
03726735,33.998381,-118.362103
03726736,34.00174,-118.373295
03726737,34.004343,-118.372066
03726738,34.004376,-118.372099
03726739,34.004277,-118.37202
03726740,34.004236,-118.371983
03726741,33.996208,-118.359958
03726743,33.782743,-118.25552
03726745,33.782762,-118.255528
03726746,33.782718,-118.255543
03726747,33.782304,-118.255738
03726750,33.782652,-118.255538
03726751,33.782817,-118.255551
03726752,33.782387,-118.255744
03726753,33.782469,-118.25575
03726754,33.782551,-118.255757
03726757,33.763428,-118.230684
03726759,33.767029,-118.224991
03726760,33.763365,-118.230657
03726763,34.00327,-118.05105
03726764,34.003261,-118.051115
03726765,34.003248,-118.051172
03726766,34.003255,-118.051143
03722767,33.805064,-118.27213
03722768,33.805109,-118.272133
03722769,33.805172,-118.272128
03722770,34.010689,-118.374446
03722771,34.007816,-118.377335
03722776,34.059812,-118.410471
03722777,33.753365,-118.160202
03722781,33.753339,-118.160253
03722787,33.805131,-118.272132
03722790,33.801475,-118.288508
03722791,33.801513,-118.288367
03722792,33.798628,-118.283765
03722794,33.753379,-118.160161
03722795,33.805151,-118.272129
03722796,33.805193,-118.27213
03722814,33.777564,-118.219002
03722815,33.800052,-118.27274
03722816,33.780959,-118.231342
03722820,33.805357,-118.272136
03722826,33.753368,-118.158771
03722834,33.759568,-118.182628
03722835,33.759583,-118.182622
03722837,33.753373,-118.160179
03722838,33.753395,-118.160105
03722841,33.780802,-118.233585
03722846,33.805031,-118.274955
03722853,33.805032,-118.274923
03722858,33.753384,-118.160142
03722859,33.75339,-118.160124
03722861,34.064008,-118.26257
03725207,33.997383,-118.362178
03725208,33.994194,-118.359423
03725219,34.005712,-118.374032
03725220,34.010399,-118.376411
03725221,34.012811,-118.376637
03725222,34.012608,-118.383881
03725225,34.001976,-118.370249
03725227,34.002114,-118.37444
03725229,34.002256,-118.368762
03725230,34.00389,-118.373311
03725235,0,0
03725238,34.075022,-118.37797
03725244,34.075016,-118.378086
03725251,33.766239,-118.224872
03725252,33.759544,-118.23221
03725253,34.006643,-118.372355
03725255,34.00064,-118.37289
03725256,34.01258,-118.384362
03725259,33.999053,-118.373225
03725260,33.998863,-118.359838
03725261,33.998009,-118.362575
03725265,33.997439,-118.359264
03725266,34.033737,-118.077955
03725267,34.033563,-118.079238
03725268,34.033505,-118.078708
03725269,33.99717,-118.362402
03725270,33.99598,-118.365231
03725271,33.776564,-118.227172
03725272,33.999651,-118.365438
03725273,33.994024,-118.360591
03726769,33.780662,-118.256864
03726770,33.780728,-118.256868
03726771,33.780554,-118.256876
03726772,33.78062,-118.256881
03726778,33.762672,-118.230102
03726779,33.781212,-118.256926
03726780,33.782585,-118.255757
03726781,33.782725,-118.25575
03726782,33.782676,-118.255746
03726783,33.7826,-118.255761
03726784,33.781278,-118.256931
03726785,33.782699,-118.255768
03726786,33.782748,-118.255772
03726787,33.781189,-118.256904
03726788,33.782657,-118.255783
03726789,33.775294,-118.231016
03726790,33.782626,-118.255742
03726791,33.780883,-118.256901
03726792,33.78086,-118.256879
03726793,33.782756,-118.254849
03726794,33.780752,-118.256891
03726795,33.782798,-118.255776
03726799,33.780794,-118.256874
03726801,33.780992,-118.256889
03726802,34.004293,-118.365305
03726803,34.00621,-118.370318
03726812,33.76389,-118.243215
03726813,33.76335,-118.24208
03726814,33.760349,-118.2403
03726817,33.763127,-118.242001
03726821,34.027645,-118.084937
03726822,34.027618,-118.084917
03722865,33.800038,-118.272722
03722867,34.008467,-118.376792
03722871,33.800018,-118.272679
03722874,33.799997,-118.272658
03722884,33.79996,-118.272592
03722885,33.799974,-118.272616
03722886,33.799941,-118.27257
03722887,33.809171,-118.298017
03722899,33.759976,-118.182152
03722905,33.962688,-118.438869
03722908,33.753356,-118.160219
03722910,33.753348,-118.160236
03722911,33.753416,-118.160007
03722912,33.77757,-118.219022
03722913,33.934194,-118.058944
03722916,33.753404,-118.159953
03722921,33.962421,-118.438946
03722922,33.759968,-118.182191
03722925,33.759972,-118.182172
03722927,34.389075,-118.495868
03722928,34.389912,-118.497055
03722929,34.389099,-118.496373
03722930,34.389964,-118.496955
03722931,34.38997,-118.496861
03722932,34.390004,-118.496742
03722933,34.389092,-118.496283
03722934,34.390588,-118.49314
03722935,34.389066,-118.496201
03722937,34.469574,-118.579194
03722938,34.470914,-118.579995
03726823,34.027593,-118.084898
03726824,34.027568,-118.084881
03726825,34.027546,-118.084862
03726826,34.027522,-118.084845
03726827,34.0275,-118.084829
03726828,34.027475,-118.084812
03726829,34.027453,-118.084796
03726830,34.027428,-118.084779
03726831,33.780926,-118.256884
03726840,33.781386,-118.256919
03726841,33.781057,-118.256894
03726842,33.781344,-118.256937
03726845,33.782478,-118.25573
03726846,33.782519,-118.255777
03726848,34.001683,-118.364881
03726849,33.999209,-118.364843
03726851,33.997466,-118.363652
03726852,33.997633,-118.364386
03726853,33.997611,-118.364327
03726854,33.99754,-118.364141
03726856,33.995003,-118.362907
03726861,33.996693,-118.364857
03726870,33.768817,-118.206565
03726871,33.78132,-118.256914
03726872,33.780818,-118.256896
03726874,33.995365,-118.361024
03726876,33.995702,-118.361373
03726877,0,0
03726878,0,0
03726879,33.781646,-118.255679
03726882,33.781123,-118.256899
03725274,33.993556,-118.361062
03725276,34.03372,-118.078001
03725277,34.029556,-118.080443
03725278,34.029469,-118.080466
03725279,33.993641,-118.360352
03725280,33.993208,-118.359998
03725281,33.99613,-118.36003
03725282,33.998178,-118.362006
03725283,33.997727,-118.359307
03725284,33.998881,-118.363782
03725285,33.996914,-118.361528
03725287,34.030179,-118.086881
03725288,34.030366,-118.082351
03725289,34.029322,-118.084326
03725290,34.032803,-118.086718
03725291,34.031867,-118.083006
03725292,34.031788,-118.082995
03725297,34.031084,-118.08121
03725298,33.99747,-118.359613
03725299,34.027525,-118.101469
03725300,34.028242,-118.098519
